timestamp,open,high,low,close,volume
2023-12-10 16:00:00,43903.74,43931.13,43779.4,43828.91,747.82768
2023-12-10 17:00:00,43828.9,43839.29,43777.0,43821.09,520.16626
2023-12-10 18:00:00,43821.08,43912.0,43812.52,43828.82,613.64537
2023-12-10 19:00:00,43828.83,43869.29,43750.0,43797.1,690.82623
2023-12-10 20:00:00,43797.1,43970.16,43786.0,43960.01,796.06279
2023-12-10 21:00:00,43960.01,44046.0,43763.07,43801.1,1353.92546
2023-12-10 22:00:00,43801.1,43898.32,43774.45,43783.47,694.06187
2023-12-10 23:00:00,43783.48,43846.0,43563.0,43789.51,1829.48801
2023-12-11 00:00:00,43789.5,43804.5,43610.0,43630.42,894.36034
2023-12-11 01:00:00,43630.42,43630.42,43201.63,43222.46,3471.93019
2023-12-11 02:00:00,43222.45,43236.59,40400.0,41952.99,10816.46198
2023-12-11 03:00:00,41952.99,42550.0,41875.94,42309.58,3725.91629
2023-12-11 04:00:00,42309.57,42320.0,42001.58,42164.0,2507.96035
2023-12-11 05:00:00,42163.99,42212.04,41620.0,42053.41,3071.08232
2023-12-11 06:00:00,42053.41,42200.0,41716.68,42130.0,2764.7273
2023-12-11 07:00:00,42130.01,42321.03,42091.11,42132.51,3739.6916
2023-12-11 08:00:00,42132.52,42290.54,41975.44,42242.97,2478.17132
2023-12-11 09:00:00,42242.97,42406.43,42180.0,42380.0,2467.57674
2023-12-11 10:00:00,42380.0,42478.62,42346.43,42381.22,1537.31706
2023-12-11 11:00:00,42381.21,42481.1,42161.1,42344.01,1376.7616
2023-12-11 12:00:00,42344.01,42390.32,42181.1,42210.5,1818.78314
2023-12-11 13:00:00,42210.5,42255.72,41886.13,42003.99,2189.49302
2023-12-11 14:00:00,42004.0,42118.91,41806.0,41850.0,3326.74709
2023-12-11 15:00:00,41850.01,42038.73,41655.18,41803.44,2421.05342
2023-12-11 16:00:00,41803.43,41857.08,41364.0,41794.34,4550.17529
2023-12-11 17:00:00,41794.33,41797.33,41291.1,41347.83,3264.02551
2023-12-11 18:00:00,41347.83,41347.84,40532.17,41050.38,7349.10305
2023-12-11 19:00:00,41050.38,41118.1,40222.0,40779.99,5523.3007
2023-12-11 20:00:00,40779.99,40937.36,40554.0,40858.02,2659.2994
2023-12-11 21:00:00,40858.01,41290.0,40844.0,41202.93,2506.50608
2023-12-11 22:00:00,41202.93,41349.97,41134.96,41286.28,1070.80997
2023-12-11 23:00:00,41286.28,41297.9,41138.0,41253.4,1132.64428
2023-12-12 00:00:00,41253.41,41768.0,41178.28,41717.98,2601.00887
2023-12-12 01:00:00,41717.98,41870.0,41587.91,41681.09,1457.57804
2023-12-12 02:00:00,41681.1,41938.8,41670.0,41862.01,1439.87925
2023-12-12 03:00:00,41862.0,41885.0,41717.11,41735.29,1246.16016
2023-12-12 04:00:00,41735.29,41766.49,41376.19,41385.43,1353.47737
2023-12-12 05:00:00,41385.42,41680.0,41385.42,41565.99,1088.68508
2023-12-12 06:00:00,41566.0,41697.07,41401.92,41695.04,1585.87308
2023-12-12 07:00:00,41695.05,42068.91,41678.98,41916.27,2723.39366
2023-12-12 08:00:00,41916.26,42104.12,41778.06,42036.86,2040.34983
2023-12-12 09:00:00,42036.86,42038.29,41800.0,41804.57,1470.04196
2023-12-12 10:00:00,41804.58,41832.53,41711.57,41809.42,1106.51073
2023-12-12 11:00:00,41809.42,41825.09,41545.54,41584.57,1164.04002
2023-12-12 12:00:00,41584.58,41906.45,41584.57,41849.99,1356.41499
2023-12-12 13:00:00,41850.0,42070.23,41742.0,41810.78,2275.18744
2023-12-12 14:00:00,41810.78,41871.1,41295.94,41474.87,2657.20088
2023-12-12 15:00:00,41474.87,41588.0,41161.1,41348.0,2719.62729
2023-12-12 16:00:00,41347.99,41457.35,41088.12,41343.06,2433.78882
2023-12-12 17:00:00,41343.06,41343.07,40700.0,40702.99,3298.5898
2023-12-12 18:00:00,40702.99,41421.14,40680.0,41305.44,2334.04235
2023-12-12 19:00:00,41305.44,41330.0,41025.0,41137.99,1268.10982
2023-12-12 20:00:00,41137.99,41294.0,41063.18,41229.61,1111.42663
2023-12-12 21:00:00,41229.61,41381.1,41042.08,41104.02,1216.50564
2023-12-12 22:00:00,41104.02,41285.0,41079.48,41230.2,1129.69018
2023-12-12 23:00:00,41230.21,41555.0,41230.2,41492.39,1645.11584
2023-12-13 00:00:00,41492.38,41506.0,41300.0,41411.4,1229.0402
2023-12-13 01:00:00,41411.41,41436.0,40880.81,41022.0,2266.34194
2023-12-13 02:00:00,41022.01,41145.45,40555.0,41001.95,2577.71279
2023-12-13 03:00:00,41001.94,41041.1,40761.1,40829.36,1237.06732
2023-12-13 04:00:00,40829.35,40917.99,40628.64,40901.01,1410.93224
2023-12-13 05:00:00,40901.01,41027.59,40840.0,41019.66,762.57711
2023-12-13 06:00:00,41019.65,41064.0,40826.09,40865.99,1137.48229
2023-12-13 07:00:00,40866.0,41242.0,40800.0,41115.27,1550.69033
2023-12-13 08:00:00,41115.28,41280.0,41114.33,41267.88,1086.59198
2023-12-13 09:00:00,41267.87,41267.88,41054.36,41219.37,1013.80435
2023-12-13 10:00:00,41219.37,41254.69,41077.45,41143.26,844.93068
2023-12-13 11:00:00,41143.26,41219.24,40953.17,41004.69,1083.70231
2023-12-13 12:00:00,41004.69,41263.97,40984.0,41209.27,1513.49066
2023-12-13 13:00:00,41209.26,41488.65,41184.6,41466.0,1696.18527
2023-12-13 14:00:00,41466.01,41490.0,41305.95,41432.0,1483.81778
2023-12-13 15:00:00,41432.0,41955.22,41430.19,41939.18,3696.36099
2023-12-13 16:00:00,41939.17,42215.63,41715.7,41870.02,3052.85115
2023-12-13 17:00:00,41870.02,42130.72,41814.16,42118.6,1901.95699
2023-12-13 18:00:00,42118.6,42196.0,41988.2,42127.44,1551.12921
2023-12-13 19:00:00,42127.45,42886.0,42127.44,42734.01,4427.33218
2023-12-13 20:00:00,42734.01,42888.0,42571.57,42874.87,2573.12511
2023-12-13 21:00:00,42874.88,43187.3,42717.43,42988.49,2338.18611
2023-12-13 22:00:00,42988.48,43475.2,42933.55,42962.41,3701.81352
2023-12-13 23:00:00,42962.41,43042.19,42841.1,42869.03,1728.87522
2023-12-14 00:00:00,42869.03,42948.55,42648.95,42788.85,1834.74333
2023-12-14 01:00:00,42788.84,42857.31,42713.98,42844.68,1115.1394
2023-12-14 02:00:00,42844.68,42861.34,42670.31,42765.99,1259.7837
2023-12-14 03:00:00,42766.0,42804.44,42659.75,42713.86,993.43385
2023-12-14 04:00:00,42713.86,42788.0,42682.78,42710.39,851.15307
2023-12-14 05:00:00,42710.38,42815.91,42701.1,42808.48,864.21606
2023-12-14 06:00:00,42808.48,43110.0,42771.1,42905.99,1541.94312
2023-12-14 07:00:00,42906.0,42945.08,42755.01,42898.98,1006.91461
2023-12-14 08:00:00,42898.98,43000.0,42761.81,42761.82,1024.82534
2023-12-14 09:00:00,42761.82,42921.95,42685.2,42891.98,948.86954
2023-12-14 10:00:00,42891.98,43020.01,42784.13,42958.22,1109.38829
2023-12-14 11:00:00,42958.22,43311.1,42882.96,43267.06,2450.74573
2023-12-14 12:00:00,43267.07,43367.83,43040.85,43095.62,1711.52152
2023-12-14 13:00:00,43095.63,43100.85,41400.0,42570.12,7110.53801
2023-12-14 14:00:00,42570.12,42780.12,42350.2,42655.3,2641.97422
2023-12-14 15:00:00,42655.3,42699.52,42200.2,42448.28,2355.28551
2023-12-14 16:00:00,42448.28,42689.11,42448.28,42597.79,1770.2072
2023-12-14 17:00:00,42597.79,43420.0,42576.18,43202.18,3855.76615
2023-12-14 18:00:00,43202.17,43208.68,42839.63,42855.34,1970.96593
2023-12-14 19:00:00,42855.35,43108.5,42806.61,43094.13,1389.94455
2023-12-14 20:00:00,43094.13,43107.32,42851.48,42920.76,1151.20733
2023-12-14 21:00:00,42920.77,43021.33,42884.2,42974.94,851.62148
2023-12-14 22:00:00,42974.94,43111.38,42918.25,43071.03,907.93131
2023-12-14 23:00:00,43071.03,43179.7,42936.0,43022.26,1328.93784
2023-12-15 00:00:00,43022.26,43080.81,42863.27,42888.99,1131.17759
2023-12-15 01:00:00,42889.0,43044.74,42881.1,42974.94,810.74342
2023-12-15 02:00:00,42974.94,43005.16,42824.71,42876.68,788.07498
2023-12-15 03:00:00,42876.68,42888.44,42479.14,42795.94,1695.94596
2023-12-15 04:00:00,42795.94,42811.84,42700.0,42805.66,925.3435
2023-12-15 05:00:00,42805.66,42868.59,42563.89,42592.63,1271.01544
2023-12-15 06:00:00,42592.62,42634.34,42515.94,42564.56,849.79169
2023-12-15 07:00:00,42564.56,42705.1,42556.48,42699.99,1162.86958
2023-12-15 08:00:00,42699.99,42872.0,42630.43,42870.57,1451.20975
2023-12-15 09:00:00,42870.58,43026.33,42796.06,42834.91,1565.76127
2023-12-15 10:00:00,42834.9,42892.68,42741.21,42847.07,1036.87157
2023-12-15 11:00:00,42847.08,42860.95,42701.1,42776.03,772.04545
2023-12-15 12:00:00,42776.04,42787.24,42597.79,42605.11,1215.74308
2023-12-15 13:00:00,42605.12,42614.07,42200.0,42288.02,3087.47128
2023-12-15 14:00:00,42288.03,42358.6,42001.11,42181.1,2412.04274
2023-12-15 15:00:00,42181.11,42267.4,41666.0,41909.56,3412.3167
2023-12-15 16:00:00,41909.56,42108.91,41696.09,41798.23,1726.49287
2023-12-15 17:00:00,41798.23,42070.0,41776.1,41855.06,1631.14504
2023-12-15 18:00:00,41855.05,42125.34,41832.28,42114.41,930.43401
2023-12-15 19:00:00,42114.42,42192.48,41954.76,42096.08,1539.9542
2023-12-15 20:00:00,42096.08,42264.03,42076.1,42220.01,993.36861
2023-12-15 21:00:00,42220.0,42243.18,42107.0,42238.03,778.60338
2023-12-15 22:00:00,42238.02,42246.0,41941.17,42061.14,944.68661
2023-12-15 23:00:00,42061.14,42171.1,41896.92,41940.3,1288.68448
2023-12-16 00:00:00,41940.29,42055.31,41605.0,41908.41,1528.99454
2023-12-16 01:00:00,41908.41,42155.15,41894.0,42066.04,943.52822
2023-12-16 02:00:00,42066.03,42198.0,42061.11,42148.88,668.36816
2023-12-16 03:00:00,42148.89,42410.99,42106.56,42333.79,1331.60796
2023-12-16 04:00:00,42333.79,42357.24,42244.23,42286.0,666.59871
2023-12-16 05:00:00,42286.0,42306.22,42199.91,42266.09,554.12474
2023-12-16 06:00:00,42266.09,42320.02,42141.82,42205.05,817.9744
2023-12-16 07:00:00,42205.05,42271.1,42161.61,42222.67,560.0096
2023-12-16 08:00:00,42222.67,42260.68,42097.18,42179.13,1012.24976
2023-12-16 09:00:00,42179.13,42272.68,42179.12,42270.18,169.20779
